uuid,name,brand,street,house_number,post_code,city,latitude,longitude
bd4ca708-a4c3-4081-baf3-eeacc90a8168,"LUEBBEN, POSTBAUTENSTR.",Shell,POSTBAUTENSTR. 1,,15907,LUEBBEN,51.928909,13.934972
3a60f750-0fe3-4e35-8caa-a21e0ea031f0,Aral Tankstelle,ARAL,Lauerstraße,12,41812,Erkelenz,51.0963173,6.215489
fdc30c82-9cdf-4fd9-a000-bc2bfe0fc7bf,AVIA Tankstelle,AVIA,Reinhold-Schneider-Straße,13,40595,Düsseldorf,51.13854,6.900355
ec4c4c79-7b3d-4b8b-a269-5b55031fc907,AVIA Tankstelle,AVIA,Stahlstraße,2,26215,Wiefelstede,53.25047,8.120147
bd4399ae-c4c2-4d3a-b6eb-3136276dc646,TotalEnergies Bleicherode,TotalEnergies,Nordhaueser Str. ,19,99752,Bleicherode,51.447369,10.584102
ecf2a5ac-ef81-4617-af89-f52668c4334b,Shell Remscheid A1  Remscheid West ,Shell,A1  Remscheid West,,42859,Remscheid,51.158835,7.228024
ba092529-7428-412f-a555-9b90d5fb196d,"VELBURG, A3 JURA OST",Shell,A3 JURA OST,,92355,VELBURG,49.270383,11.602519
3ae0132a-9893-435b-ba1c-c3bf773d1c6c,Shell Krefeld Moerser Str. 406,Shell,Moerser Str.,406,47803,Krefeld,51.353229,6.574608
aa060c54-b9b2-4968-860b-9a1701377a1c,TotalEnergies Bocholt,TotalEnergies,Schaffeldstr. ,1,46395,Bocholt,51.820908,6.613598
ed5ec5f4-4bb8-40a1-8e61-7899f478d514,Aral Tankstelle,ARAL,Bundesstraße,1,59423,Unna,51.5321045,7.701102
623ebd98-9255-4655-ba9a-b9c78889ba85,Shell Ansbach Bandelstr. 21,Shell,Bandelstr.,21,91522,Ansbach,49.294456,10.577138
3b173ffb-3380-4f34-a86c-aa233c5b5a86,Esso Tankstelle,ESSO,"BAB A3, MEDENBACH WEST", ,65207,WIESBADEN,50.096322,8.351786
fb0da187-9095-4ffc-86ae-ea444d4d71c0,Esso Tankstelle,ESSO,WURZENER LANDSTR. 5, ,04838,EILENBURG,51.465007,12.661893
c3c9f3f3-738e-40c9-ae15-e067017a0abb,Esso Tankstelle,ESSO,HARBURGER STR. 39, ,27383,SCHEESSEL,53.175608,9.493339
3b22a7f2-fcc1-4730-a7b7-b50095fd37b7,"Aral Tankstelle, BAT KÖSCHINGER FORST OST",ARAL,A,9,85120,Hepberg,48.8361473,11.4711637
4fc2b6b4-7237-4ad6-be97-2cb76e675c70,"Aral Tankstelle, BAT Hochwald West",ARAL,A,1,54421,Reinsfeld,49.6897049,6.89999
29b32544-5020-48ec-b621-dc60a6b54cb8,TotalEnergies Itzehoe,TotalEnergies,Adenauer Allee ,10,25524,Itzehoe,53.92171,9.512394
3b5a0e0d-547c-4c13-a169-dd6c96562509,Aral Tankstelle,ARAL,Gressenicher Straße,85,52224,Stolberg,50.76134,6.282833
3b6c52b8-6acb-472c-99db-7d8c0e9cae12,AVIA Tankstelle,AVIA,Marktredwitzer Straße,44,95632,Wunsiedel,50.03262,12.00458
0c469754-2608-4e58-8ab7-6cd924edd5a5,Esso Tankstelle,ESSO,BILLSTR. 31, ,20539,HAMBURG,53.54181,10.034219
55a8ae86-e407-4b27-a825-25a8825f1cef,Aral Tankstelle,ARAL,Haunstetter Straße,15,86343,Königsbrunn,48.29028,10.8972206
8e3123b0-0ad1-4843-9a81-8468d462878b,AVIA Tankstelle,AVIA,Volkershausener Straße,39,97711,Maßbach,50.17934,10.27793
f562493c-8097-46e5-bfd2-59a73c87cefe,TotalEnergies Dahme,TotalEnergies,Jueterboger Ch. ,8,15936,Dahme,51.868746,13.413132
3b9f6780-9d6a-4d7e-8511-2f50c8e5905a,Shell Fulda Leipziger Str. 151,Shell,Leipziger Str.,151,36039,Fulda,50.570119,9.696388
282402f5-1ec4-433c-82b5-6e05eeba86f9,TotalEnergies Nauheim,TotalEnergies,Darmstaedter Landstr ,2,64569,Nauheim,49.939078,8.448889
3bba6a5d-ed98-4fd8-8c97-6de9ae7e8fa1,Aral Tankstelle,ARAL,Schillerstraße,34,73312,Geislingen,48.6097565,9.842613
f5edfabe-c739-45eb-bab2-3d1ec69ad499,Aral Tankstelle,ARAL,BAB A,10Nordseite,15749,Brusendorf,52.3184547,13.4983187
3bcb1ade-0e49-47b9-abe8-0b9b5fdca6c1,Esso Tankstelle,ESSO,HELMSTEDTER STR. 15, ,38154,KOENIGSLUTTER,52.247423,10.821691
fb7b4529-acba-4676-be26-6a7d115187bb,Aral Tankstelle,ARAL,Lüttringhauser Straße,86,42897,Remscheid,51.1997032,7.251427
f6bb770a-35fe-4929-abb6-0f9b64d8c9b0,Esso Tankstelle,ESSO,AM ROHRBUSCH 32, ,48161,MUENSTER,51.946093,7.548027
3bdcf694-460d-4368-b7ae-12180dffbf7e,Aral Tankstelle,ARAL,Hamburger Straße,30,21481,Lauenburg,53.3741875,10.5503941
3bf40d35-76a8-48e0-8960-641e50d2aa64,Aral Tankstelle,ARAL,Auf der Held,2,56305,Puderbach,50.5933228,7.60749
3c012678-81ed-487d-9b2c-8491e0b6e8ee,TotalEnergies Schalksmuehle,TotalEnergies,Volmestr. ,49,58579,Schalksmuehle,51.245303,7.523955
f8d8052a-d61a-4e76-bb23-4b678de58347,AVIA Tankstelle,AVIA,Jahnstraße,10,96364,Marktrodach,50.24662,11.38776
2d356d6c-f4d2-4021-8d49-2afae0abde1f,Esso Tankstelle,ESSO,TEMPELHOFER DAMM 20, ,12101,BERLIN,52.481391,13.385317
3c2cf458-2b91-4ddc-a2ac-e0afcef04cbe,TotalEnergies Magdeburg,TotalEnergies,Barleber Ch. ,3,39126,Magdeburg,52.17856,11.629122
3c3e7846-43e6-45f7-9300-b98d621e0b76,Aral Tankstelle,ARAL,Marienfelder Straße,2,53804,Much,50.90519,7.411584
beec13e5-25fd-451b-90c1-3a1e23a4cc57,Shell Monheim Heinrich-Hertz-Str. 2,Shell,Heinrich-Hertz-Str.,2,40789,Monheim,51.115744,6.905345
8f2ff955-82b7-4327-b94f-964494dd8ea9,Bad Reichenhall Süd,ARAL,BAB A8,,83451,Piding,47.76679,12.9028864
fc74ef28-e973-41e7-973a-1984c665ff21,TotalEnergies Hagen,TotalEnergies,Weststr. ,10,58089,Hagen,51.385874,7.437439
829f0774-cc8d-428d-847b-145c5918155e,Aral Tankstelle,ARAL,Hauptstraße,13,67691,Hochspeyer,49.4433632,7.882809
fd9e51e6-6e86-4dc7-b296-2afc705e1cf9,TotalEnergies Saarbruecken,TotalEnergies,Martin-Luther-Str. ,21,66111,Saarbruecken,49.237582,7.004841
cf9377bd-4299-4050-9b42-93b90b3a4be3,Aral Tankstelle,ARAL,Berliner Straße,52/1,71229,Leonberg,48.7897,9.017061
cfe8958d-722d-49db-80f3-2c466142e5b3,Shell Halstenbek Hartkirchener Ch. 8,Shell,Hartkirchener Ch.,8,25469,Halstenbek,53.632028,9.838015
0ec660c5-edbd-486a-ab04-a715e634798d,Aral Tankstelle,ARAL,Heckershäuser Straße,,34292,Ahnatal,51.3676338,9.39847
12054c4d-cb20-42d4-8e7e-59547e2cc177,"Aral Tankstelle, Sandhausen",ARAL,A,5,69207,Sandhausen,49.35088,8.630563
d59cfd7a-acbe-4960-9c84-799da559afa2,Aral Tankstelle,ARAL,Burgdorfer Straße,29,31311,Uetze,52.4641457,10.195447
88d829e5-4cd4-437b-b987-4534da6f4088,Aral Tankstelle,ARAL,August-Wessing-Damm,75,48231,Warendorf,51.9546738,7.974494
3d25c837-5de1-4c38-98dd-42f6d8b837d1,Esso Tankstelle,ESSO,BARBAROSSASTR. 66, ,63571,GELNHAUSEN,50.201343,9.209403
7680f289-4b92-4982-a52e-2b77be93c3b2,Autobahntankstelle,AVIA,Rasthof-Neustädter-Bucht Ost,,23730,Sierksdorf,54.071205,10.75619
910bc144-ef5c-4629-86ed-5460d0c6dd1b,Aral Tankstelle,ARAL,Zeller Straße,15,73235,Weilheim,48.6203728,9.540233
f18199b6-24eb-4f89-835a-51118f5bf4ce,Aral Tankstelle,ARAL,Regensburger Straße,31,85290,Geisenfeld,48.686615,11.6179314
2a012b3f-96d4-4ea2-b90f-cd23807918aa,TotalEnergies Boizenburg,TotalEnergies,Am Keesboom ,2,19258,Boizenburg,53.385834,10.735236
60e8f207-8090-4a31-8038-9022e07f7515,Aral Tankstelle,ARAL,Gewerbestraße,1,21279,Hollenstedt,53.362442,9.710907
129b7967-b276-4513-9d60-85eabedc2a97,Shell Stendal Magdeburger Str. 5 A,Shell,Magdeburger Str.,5 A,39576,Stendal,52.59682,11.86541
39144bc9-4928-4b6a-bc0a-ad8436b7f713,"Aral Tankstelle, BAT AGGERTAL NORD",ARAL,A,4,51491,Overath,50.95056,7.319641
5e5a33fd-d938-4282-8987-3cd51cac47dc,Aral Tankstelle,ARAL,Selfkantstraße,87,52538,Selfkant,51.03003,5.95629
c4a39cbe-2e31-4596-99aa-5e0a187ff363,TotalEnergies Hochstetten,TotalEnergies,Binger Landstr.,25,55606,Hochstetten,49.799247,7.509407
3dba8f11-70e0-43c1-8502-8ea7cb6b70f2,Esso Tankstelle,ESSO,KARLSRUHER STR. 18, ,76327,PFINZTAL,49.004485,8.518457
3de25454-a313-435e-88b0-742daaeb8927,Aral Tankstelle,ARAL,Rottbitzer Straße,32,53604,Bad Honnef,50.646698,7.314059
3df17474-aa02-47ae-8cfa-86101a933f82,Aral Tankstelle,ARAL,Göttinger Straße,45,37120,Bovenden,51.5865669,9.92659
1d5f6470-88b0-40dc-9dfb-fe8d12e1613b,AVIA Tankstelle,AVIA,Gießener Straße,120,35452,Heuchelheim,50.58633,8.641332
3e099e61-ceb7-4626-9153-4847e6e91218,Shell Siegburg A3 Siegburg Ost,Shell,A3 Siegburg Ost,,53721,Siegburg,50.808155,7.220442
3ec1e50e-aba5-436c-960a-423b2b8a37ed,Aral Tankstelle,ARAL,Brandenburger Str.,13-15,68309,Mannheim,49.51207,8.529542
bfe2366c-6c6e-4856-a074-5ea4a6b5d94e,Esso Tankstelle,ESSO,WEIDENAUER STR. 273, ,57076,SIEGEN,50.888418,8.029237
941d3661-a077-46a6-8bf9-e84d6cbae931,Esso Tankstelle,ESSO,OBERNSTR. 129, ,28832,ACHIM,53.005214,9.045845
ae7952d3-19a9-4803-8b9d-916331a60987,"GOERLITZ, NIESKYER STR",Shell,NIESKYER STR. 100,,02828,GOERLITZ,51.168261,14.970117
3e27a5b4-6a0b-4df8-aae3-a92ec0f40454,Esso Tankstelle,ESSO,BUNDESSTR. 32, ,56642,KRUFT,50.38642504,7.338068376
a7f875ce-82db-4a4e-aab6-4a162af66423,Esso Tankstelle,ESSO,DRESDENER STR. 56, ,04808,WURZEN,51.364884,12.74946
3e4e0f5b-7743-46fa-85f1-78daf4343546,Shell Overath Siegburger Str. 30,Shell,Siegburger Str.,30,51491,Overath,50.930679,7.279365
ea59b523-4e33-490d-ae24-32c88508dab9,Esso Tankstelle,ESSO,SONNENALLEE 9, ,12047,BERLIN,52.487908,13.4264
e84bfad5-0409-4d7f-9a54-a65f56b5ff8b,Aral Tankstelle,ARAL,Schriesheimer Straße,34,68526,Ladenburg,49.4717827,8.618408
f9480e8e-dd45-4857-9f07-6efb4af3b368,Esso Tankstelle,ESSO,ROTTWEILER STR. 2, ,78727,OBERNDORF,48.28617,8.57787
47d44d17-5906-4f95-8791-68118dd60a18,Aral Tankstelle,ARAL,Hauptstraße,79,83246,Unterwössen,47.73376,12.4597626
51e1c9a3-74f4-4981-92a0-f5fdc742c7a3,Aral Tankstelle,ARAL,Hann. Heerstraße,44,29227,Celle,52.60928,10.0758009
689565f4-257e-4663-ae13-8683ab4796b4,Aral Tankstelle,ARAL,Sinziger Straße,19,53424,Remagen,50.5721245,7.236269
01bf5a06-4248-43a5-9524-56123fa3ab2f,Esso Tankstelle,ESSO,ZELLERTALSTR. 30, ,67551,WORMS,49.633409,8.273847
414b6e59-7913-4d20-b7fe-f77d917e0c77,Shell Berlin Oranienburger Str. 61,Shell,Oranienburger Str.,61,13437,Berlin,52.589884,13.334643
c054a320-1257-4c8d-90f2-ca3ff17be46d,Shell Coswig Rosslauer Str. 42,Shell,Rosslauer Str.,42,06869,Coswig,51.884594,12.433022
42d78c57-d22a-4085-852f-bf4212d07ca7,Esso Tankstelle,ESSO,INDUSTRIESTR. 8, ,95349,THURNAU,50.02178,11.408013
3eba12bf-7c1e-4b4a-a39f-2cb077115071,Shell Dortmund Westfalendamm 411,Shell,Westfalendamm,411,44287,Dortmund,51.508526,7.544608
33427842-7b0e-440c-9dfb-e3ae657de068,Aral Tankstelle,ARAL,Wössinger Straße,109,75045,Walzbachtal,49.01503,8.602273
3ee1900d-a270-46ae-8ad4-29e6a2e454a5,Aral Tankstelle,ARAL,Marburger Str.,15,35745,Herborn,50.7004967,8.337595
ab2bd172-9c33-4d50-af8a-db89e54e483c,AVIA Waiblingen,AVIA,Fronacker Str. ,2,71332,Waiblingen,48.8309,9.31403
56515c41-8c51-4792-8f1f-7b4cd9645db4,TotalEnergies Hartmannsdorf,TotalEnergies,Chemnitzer Str. ,38B,09232,Hartmannsdorf,50.878548,12.82176
dae5f89f-f3e4-438d-92fe-cc4b59857cd1,Aral Tankstelle,ARAL,Plohnbachstraße,2,08485,Lengenfeld,50.5752678,12.3869753
d3a1ea8e-5d0b-4e24-a81c-3fe40e80d227,"Aral Tankstelle, Wuppertal-Barmen",ARAL,A,46,42279,Wuppertal-Barmen,51.2964,7.21364
3f280cc6-7667-45bb-ba2b-2496caf610e3,Shell Wiesbaden Schiersteiner Str. 69,Shell,Schiersteiner Str.,69,65187,Wiesbaden,50.067055,8.222117
7786eb86-08df-4b30-9ee5-4ef3570899db,Esso Tankstelle,ESSO,PFORZHEIMER STR. 67, ,76337,WALDBRONN,48.921287,8.482115
99b019c9-0d90-4229-955d-2f32dc5b6310,Shell Koeln Roesrather Str. 724,Shell,Roesrather Str.,724,51107,Koeln,50.920611,7.093345
9be00036-e1be-415a-94c4-eb1937de8650,Shell Empfingen Robert-Bosch-Str. 25,Shell,Robert-Bosch-Str.,25,72186,Empfingen,48.386263,8.722595
578eccf1-d46e-4783-93da-5c2dc8eb3077,AVIA XPress Tankstelle,AVIA,Heidener Straße,1,48734,Reken,51.8318,7.040179
3f291987-7e75-4013-b146-e4fe7e14745c,Esso Tankstelle,ESSO,SOMMERBURGSTR. 114, ,45149,ESSEN,51.424835,6.974874
3f42f73a-078b-463d-9ff3-6d0ebac7b3b9,Aral Tankstelle,ARAL,Glückaufstraße,153,49124,Georgsmarienhütte,52.20338,8.109895
3f5b5149-3bd8-4e00-bfd1-af3b3ee48750,Fricke,AVIA,Prioreier Str. ,48,58091,Hagen,51.2908,7.52102
3f8b6120-ea6c-4694-8255-b1172febf57a,Aral Tankstelle,ARAL,Limburger Straße,12,35759,Driedorf,50.61818,8.192196
c14dd592-3152-4d86-a5ce-ba661433930d,Aral Tankstelle,ARAL,Wolfratshauser Straße,92,81379,München,48.0923157,11.5392771
5921f0cf-19b9-4d2c-87e4-0d6313e237bd,Aral Tankstelle,ARAL,BAB,21,23795,Schackendorf,53.9601746,10.260458
caaf99b1-d0dc-49dc-8548-76e37e02aff1,AVIA Tankstelle,AVIA,Wittmunder Straße,224,26639,Wiesmoor,53.46434,7.71675
fbb11a9c-7b06-4b16-bc7a-6ee83d984d6b,Aral Tankstelle,ARAL,Vördener Straße,23,49401,Damme,52.5156059,8.186932
3f994deb-104c-46e0-995b-f6806c3143d9,Aral Tankstelle,ARAL,Messedamm,6,14057,Berlin,52.5096,13.2813253
3fbd5443-d904-4e87-85da-eb3f6e814959,TotalEnergies Gifhorn,TotalEnergies,Calberlaher Damm ,54,38518,Gifhorn,52.475355,10.556442
59e0472f-84ef-4bf9-9a73-c1076e1c9b70,Aral Tankstelle,ARAL,Kreisstraße,26,66578,Schiffweiler,49.3555946,7.129624
b026598a-4ca1-42fd-bb9a-accfe543a4df,Aral Tankstelle,ARAL,Nordhäuser Straße,3,38667,Bad Harzburg,51.86883,10.5594349
056dbe55-f2f3-4491-8458-50c3c91403de,Aral Tankstelle,ARAL,Maybachstraße,101,70771,Leinfelden,48.7089577,9.143008
54e85c32-51bf-4608-98a7-6c82aca5c5ae,Esso Tankstelle,ESSO,HAUPTSTR. 42, ,88079,KRESSBRONN,47.594727,9.600728
9d42ef06-e9ab-4f21-9be1-ac2141750b87,Aral Tankstelle,ARAL,Castrop-Rauxel-Allee,2,16792,Zehdenick,52.979557,13.34459
59e2fd29-b3a8-4119-a538-8483ade3cf91,Aral Tankstelle,ARAL,Hauptstraße,32,34593,Knüllwald,51.0066376,9.472994
83242936-0c9e-420d-a67c-9dddf8424d95,Esso Tankstelle,ESSO,"BAB A5, AM GRUENEN GRUND 1", ,35305,GRUENBERG,50.622691,8.895214
403be9a4-04fb-4bd0-9b52-ca1cfb8490c5,TotalEnergies Berlin,TotalEnergies,Adlergestell ,543,12527,Berlin,52.414343,13.572973
280bc00e-9251-477a-bd9e-9e7f20152a72,"LAUCHHAMMER, LIEBENWERDAER STR.",Shell,LIEBENWERDAER STR. 46,,01979,LAUCHHAMMER,51.469149,13.758908
5ffe1e13-ef40-4695-aeb2-4612d58fac17,Esso Tankstelle,ESSO,HEERSTR. 285, ,13595,BERLIN,52.514924,13.185008
ed1e2ab9-17ae-41c6-8a96-17b815d4a1fb,"MINDEN, WITTELSBACHERALLEE",Shell,WITTELSBACHERALLEE 61,,32427,MINDEN,52.296686,8.880516
f4463c20-55d9-4746-82f3-eee076a78f35,Aral Tankstelle,ARAL,Beim Neustadtsgüterbahnho,,28199,Bremen,53.0745239,8.785501
60919e38-5445-47ce-904c-896338e650e6,Aral Tankstelle,ARAL,Forsthausstraße,50,60528,Frankfurt,50.0800133,8.655258
406cbf50-53a1-4670-bf9b-f2e503f3fd92,Aral Tankstelle,ARAL,Nordschleswiger Straße,91,22049,Hamburg,53.57985,10.0698366
40706f79-07da-4888-9736-806ef4518536,Shell Bergen Ringstr. 130,Shell,Ringstr.,130,18528,Bergen,54.421289,13.423391
3fc34d26-532c-4665-885f-15576788719d,AVIA Tankstelle,AVIA,Kirchplatz,4,26969,Butjadingen,53.5754,8.361785
9e6293b4-89a8-455d-92a9-a28de9f413db,Aral Tankstelle,ARAL,Max-Planck-Straße,8,93055,Regensburg,49.000164,12.1483212
14df6b3e-6538-46c9-9bb1-278f8078082e,Shell Wildau Richard-Sorge-Str. 30,Shell,Richard-Sorge-Str.,30,15745,Wildau,52.312488,13.632504
2503bd33-7dbb-4546-b46b-0c8b84ff20d6,BMV Mineralölvertriebs GmbH Autobahntankstelle Leber OHG,Shell,A 45 Katzenfurt,,35630,Ehringshausen-Katzenfurt,50.6213,8.361917
617252c6-850e-418c-a9b5-f4bda9563ab0,AVIA Tankstelle,AVIA,Lohe,60,22941,Bargteheide,53.722270099264,10.269002427504
40e7e5ea-3155-4342-9daf-542c7ae62657,Shell Gardelegen Weteritzer Landstr. 6,Shell,Weteritzer Landstr.,6,39638,Gardelegen,52.525623,11.380477
9ef6c3ea-ea13-40f3-a238-58d5c2cbc28b,Aral Tankstelle,ARAL,Am Markt,2,54634,Bitburg,49.9730644,6.521433
04a12c73-717f-416d-be73-bf3392de5406,Aral Tankstelle,ARAL,Liedberger Straße,25,41238,Mönchengladbach,51.15636,6.507381
db0655ed-4b94-4c12-a75d-26b2d6a38759,AVIA Albstadt-Ebingen,AVIA,Lautlinger Str. ,3,72458,Albstadt,48.2128,9.01245
40edd54a-ce65-48ca-bae8-8aae9d6ba181,Shell Niendorf A20 Schoenberger Land Sued ,Shell,A20 Schoenberger Land Sued,,23923,Niendorf,53.814617,10.877964
40f0a4a9-69d0-423a-aef2-5eb229271abd,TotalEnergies Rostock,TotalEnergies,Erich-Schlesinger-Str. ,26,18059,Rostock,54.076621,12.119421
4105ab14-4525-4348-8dfa-f65da9857132,Esso Tankstelle,ESSO,ALTENBERGER-DOM-STR. 48, ,51519,ODENTHAL,51.034406,7.118212
e2b84db0-477a-447e-843b-c745afa04c61,Aral Tankstelle,ARAL,Eckernförder Straße,290,24119,Kronshagen,54.3460846,10.0966263
4139c25a-371d-41e7-a349-de9ad74afcb8,Shell Kassel Leipziger Str. 16-20,Shell,Leipziger Str.,16-20,34125,Kassel,51.312173,9.51019
4147006d-1bbd-4b8e-8749-5a6777fc043c,Aral Tankstelle,ARAL,Am Südpark,2,86633,Neuburg,48.72019,11.172039
4148fa86-d0db-468f-bcfb-6d2036bc72fe,Aral Tankstelle,ARAL,Lünener Straße,31,59368,Werne,51.6575737,7.628648
4158a49f-3ec1-4160-9607-0530f8b0722b,Aral Tankstelle,ARAL,Westfalendamm,166,44141,Dortmund,51.50406,7.498477
0a0efc96-8075-4760-a130-20e333944587,Esso Tankstelle,ESSO,OLDENBURGER STR. 247, ,26203,WARDENBURG,53.06146,8.197243
676ae5d2-565c-47e9-a70f-0708bf01b374,Shell Potsdam Fritz-Zubeil-Str. 1,Shell,Fritz-Zubeil-Str.,1,14482,Potsdam,52.381666,13.100129
1bfff3a9-0ce7-478b-a465-c205d6b6d53a,"Aral Tankstelle, BAT Sauerland Ost",ARAL,A,45,58513,Lüdenscheid,51.2222137,7.669095
4168cc8c-3c08-4ab6-aab4-6cc8c4e3c380,Aral Tankstelle,ARAL,Ettlinger-Straße,35,76307,Karlsbad,48.9173126,8.499941
1241bc5a-5571-4cee-bce0-d0ab82000d8c,Aral Tankstelle,ARAL,Südring,115,40221,Düsseldorf,51.20101,6.763259
7024d252-22d8-45a5-a803-bec515c7338a,AVIA Tankstelle,AVIA,Braacher Straße,20,36199,Rotenburg an der Fulda,51.000965,9.718004
e50f3cfa-f32b-48e7-8304-a9f3d40d9996,AVIA Tankstelle,AVIA,Oestliche Rheinbrückenstraße,37a,76187,Karlsruhe-Knielingen,49.02948,8.342968
67a84427-637a-4ab4-bb1a-7ac19a95a03a,TotalEnergies Hamburg,TotalEnergies,Billstedter Hauptstr. ,21,22111,Hamburg,53.541648,10.098817
2b96bb5a-eafa-45f2-86f6-6739656b785a,Shell Darmstadt Pallaswiesenstr 85,Shell,Pallaswiesenstr,85,64293,Darmstadt,49.882548,8.642986
7ce20266-c6ab-4cae-a129-1273a9515197,Aral Tankstelle,ARAL,Elmshorner Straße,42,25421,Pinneberg,53.6670876,9.794036
41b2f6cf-1bf3-4a80-91e2-e84cc1be5bf8,TotalEnergies Suedharz Ot Rossla,TotalEnergies,Nordring ,4,06536,Suedharz Ot Rossla,51.463125,11.055666
88a23d52-af6f-4c3e-9d9a-817d65a46785,AVIA Tankstelle,AVIA,Burgstraße,8,63637,Jossgrund-Burgjoß,50.204052,9.479197
41d54d55-759b-4c09-81d0-912c31861e78,TotalEnergies Gelsenkirchen,TotalEnergies,Horster Str. ,69,45897,Gelsenkirchen,51.57352,7.04802
c7caf231-0e47-40db-92de-9349a2eb2bef,Aral Tankstelle,ARAL,Trippstadter Straße,69,67663,Kaiserslautern,49.433754,7.757465
985de564-4cfa-4b50-9c94-ff1cc17faa49,AVIA Tankstelle,AVIA,Im Rieth,2,99638,Kindelbrück,51.26581,11.09152
41df18c2-c9f9-4f7b-b820-88994b29fcce,Aral Tankstelle,ARAL,Nellinger Straße,24,89188,Merklingen,48.5161,9.75969
59542120-b458-4e84-9a5a-ed1fa8e55ee2,Esso Tankstelle,ESSO,REGENSBURGER STR. 33, ,93158,TEUBLITZ,49.224214,12.087585
41e9b492-be2a-45e5-a726-4d3f79a67ea2,TotalEnergies Sonneberg,TotalEnergies,Bettelhecker Str.,160,96515,Sonneberg,50.365715,11.143276
6e7db1b7-5e5b-40e7-bf02-fd4aa5503685,Aral Tankstelle,ARAL,Langensalzaer Landstraße,,99974,Mühlhausen,51.1985779,10.4783812
a3d15cfe-cc6e-4c5c-bc7a-dd29d986781d,Aral Tankstelle,ARAL,Gosbertstraße,24,72108,Rottenburg,48.49567,8.813009
425a9715-1a1a-47ea-bdce-c6e4f0c3fc11,AVIA Tankstelle,AVIA,Römerstraße,38,59075,Hamm,51.699,7.770662
70c81159-72e1-4063-a485-fc4d95dca0ca,Shell Berlin Spandauer Damm 151,Shell,Spandauer Damm,151,14050,Berlin,52.519184,13.272248
2693b3cf-fbc1-408b-b98c-594761a9d01a,Aral Tankstelle,ARAL,Krayer Straße,188,45307,Essen,51.46206,7.078826
fea5de68-9317-4b10-bcbc-6d4152350829,AVIA Stetten,AVIA,Frohnstetter Straße ,9,72510,Stetten,48.1258,9.07845
3dc42922-2f81-45b5-a745-466db44edfce,AVIA Tankstelle,AVIA,Kelheimer Straße,35,93351,Painten,48.9942,11.81964
42881186-2f08-4fb4-8df1-351231ddb9c8,Esso Tankstelle,ESSO,CARL-DUISBERG-STR. 59, ,45772,MARL,51.676474,7.124957
42977713-10bf-4e32-824e-b61061dc53ad,Esso Tankstelle,ESSO,DR.-C.-OTTO-STR. 12, ,44879,BOCHUM,51.425263,7.15845
71d5c933-9c2d-4fb5-b663-8a09275e3974,AVIA Tankstelle,AVIA,Hauptstraße,78,88433,Schemmerhofen,48.17268,9.801741
72e71ceb-fc25-4184-8810-283ecc5e9423,Aral Tankstelle,ARAL,Augsburger Straße,66,86830,Schwabmünchen,48.1936569,10.75461
2df506c3-d113-441d-8eb5-fbf09288a007,Aral Tankstelle,ARAL,Neusser Straße,856,50737,Köln,50.9932,6.94057
a756dcfa-c450-464c-8622-e2e9dc967079,Esso Tankstelle,ESSO,VETTERSTR. 1, ,91522,ANSBACH,49.262666,10.584632
42d8402c-7f2b-4c41-84bf-ef867d40f3c5,Aral Tankstelle,ARAL,Werner-von-Siemens-Straße,,25337,Elmshorn,53.7455254,9.705794
33900a94-64bb-4b23-9e70-d778334e0500,Aral Tankstelle,ARAL,Krummbogen,4,35039,Marburg,50.8175926,8.774307
3106289a-423b-4f3c-8e07-b59fc922b312,TotalEnergies Ingolstadt,TotalEnergies,Manchinger Str. ,84,85053,Ingolstadt,48.752958,11.451818
7e0ba8b8-471c-4f0a-aaed-ed6728d48bdd,Shell Aicha V.W. Renholding 3,Shell,Renholding,3,94529,Aicha V.W.,48.68306,13.30336
c8f8fef5-02ce-4499-a68a-113000d6fad5,Aral Tankstelle,ARAL,Kaiserstraße,145,45699,Herten,51.59921,7.148233
755a2e42-9682-499c-8eea-1f0fb15d2963,AVIA Tankstelle,AVIA,Bergmannstraße,2,88471,Laupheim,48.23743,9.879289
45fd7f25-62d4-4be7-b484-ce55d1f01287,Aral Tankstelle,ARAL,Heinsberger Straße,77,52511,Geilenkirchen,50.9707375,6.119667
4334125e-4a26-40d0-91ed-52bdec0a4ba1,Shell Zeitz Am Herrmannsschacht 3,Shell,Am Herrmannsschacht,3,06712,Zeitz,51.055028,12.110519
4375ba97-2c3e-41f4-93c0-0568dd57b2a1,Aral Tankstelle,ARAL,Am Hagenblech,60,59955,Winterberg,51.2004433,8.530926
a4a63a79-5d9b-4bc2-87ed-1964654baff2,Aral Tankstelle,ARAL,Schwieberdinger Straße,85,71636,Ludwigsburg,48.8900146,9.168827
4db605a7-860f-4760-b3ac-1532fef7a901,Esso Tankstelle,ESSO,CLAYALLEE 90, ,14195,BERLIN,52.460752,13.275345
f7a1c860-9a6c-412a-8a37-49da5eaf5b24,Shell Wittenberge Lenzener Chaussee 21,Shell,Lenzener Chaussee,21,19322,Wittenberge,53.002923,11.718846
4bd203b6-55da-44aa-ab20-6671c382bae7,Bayerischer Wald Nord,ESSO,"BAB A3, Stetten",7a,94336,Hunderdorf,48.931488,12.70785
82e76fc5-87ac-45fe-98f1-b8f42d36bfe1,Esso Tankstelle,ESSO,MICHELSROMBACHER STR. 6, ,36039,FULDA,50.581136,9.70638
